update_time,license,format,overall,groups,id
0,1,0.5,1.5,Soziales,iko-kennzahlenvergleich-sgb-viii-zeitreihe-erziehungshilfe-von-2005-bis-2011-in-bremencbca5
0,0,0.5,0.5,"Öffentliche Verwaltung, Haushalt und Steuern",zuwendungen-in-bremen-2011-20120e1ad
0,1,0.5,1.5,"Öffentliche Verwaltung, Haushalt und Steuern",haushalt-des-landes-und-der-stadtgemeinde-bremen-2014-2015ad2ca
0,0,0.5,0.5,"Öffentliche Verwaltung, Haushalt und Steuern",zuwendungen-in-bremen-2011f696f
0,1,1,2,Bevölkerung,vornamen-top-100-in-bremen-2012c4762
0,1,1,2,Bevölkerung,vornamen-top-100-in-bremen-201173ad9
0,1,1,2,Bevölkerung,vornamen-top-100-in-bremen-201057ca7
0,1,1,2,Bevölkerung,vornamen-top-100-in-bremen-20099fbc2
0,1,1,2,Bevölkerung,vornamen-top-100-in-bremen-2008f85b6
0,1,1,2,Bevölkerung,vornamen-top-100-in-bremen-20070f40b
0,1,1,2,Bevölkerung,vornamen-top-100-in-bremen-2006cba75
0,1,0.5,1.5,"Öffentliche Verwaltung, Haushalt und Steuern",haushaltsportrat-20129c0f3
0,1,0,1,Umwelt und Klima,entsorgungsanlagen-in-bremen1
0,1,0,1,"Gesundheit,Öffentliche Verwaltung, Haushalt und Steuern",behindertenverbande-in-bremence83d
0,1,0,1,Wirtschaft und Arbeit,berufs-und-fachverbande-in-bremen33df5
0,1,0,1,"Öffentliche Verwaltung, Haushalt und Steuern",deichverbande-in-bremen2efb0
0,1,0,1,Wirtschaft und Arbeit,handelsverbande-in-bremencc734
0,1,0,1,"Kultur, Freizeit, Sport, Tourismus",jugendverbande-in-bremenf1349
0,1,0,1,"Kultur, Freizeit, Sport, Tourismus",kulturverbande-in-bremen0a091
0,1,0,1,"Kultur, Freizeit, Sport, Tourismus",musikverbande-in-bremen3b030
0,1,0,1,"Öffentliche Verwaltung, Haushalt und Steuern",verbraucherinitiativen-in-bremen550b4
0,1,0,1,Wirtschaft und Arbeit,wirtschaftsverbande-in-bremenfa95d
0,1,0,1,Wirtschaft und Arbeit,unternehmensverbande-in-bremena3f8c
0,1,1,2,Politik und Wahlen,wahllokale-in-bremene6940
0,0,0,0,"Öffentliche Verwaltung, Haushalt und Steuern",tarifvertrage-bremen-allgemeinverbindlich-erklarteea56
0,0,0.5,0.5,"Öffentliche Verwaltung, Haushalt und Steuern",zuwendungen-in-bremen-2009-2010396b2
0,1,0,1,Gesundheit,aids-beratungsstellen-in-bremend30d3
0,1,0,1,"Kultur, Freizeit, Sport, Tourismus",sportvereine-in-bremenf6d2f
0,1,0,1,Umwelt und Klima,baumfallungen-und-baumpflanzungen-in-bremen12520
0,1,0,1,Gesetze und Justiz,gesetze-und-rechtsverordnungen-bremen-2016
0,1,0,1,Gesetze und Justiz,gesetze-rechtsvorschriften-verordnungen-rundschreiben-und-satzungen-des-landes-bremen
0,1,0,1,Gesetze und Justiz,vertrage-und-vereinbarungen-bremen
0,1,0,1,Gesetze und Justiz,gesetze-und-rechtsverordnungen-bremen-2008
0,1,0,1,Gesetze und Justiz,gesetze-und-rechtsverordnungen-bremen-2009
0,1,0,1,Gesetze und Justiz,gesetze-und-rechtsverordnungen-bremen-2010
0,1,0,1,Gesetze und Justiz,gesetze-und-rechtsverordnungen-bremen-2011
0,1,0,1,Gesetze und Justiz,gesetze-und-rechtsverordnungen-bremen-2012
0,1,0,1,Gesetze und Justiz,gesetze-und-rechtsverordnungen-bremen-2013
0,1,0,1,Gesetze und Justiz,gesetze-und-rechtsverordnungen-bremen-2014
0,1,0,1,Gesetze und Justiz,gesetze-und-rechtsverordnungen-bremen-2015
0,1,0,1,Gesetze und Justiz,gesetze-und-rechtsverordnungen-bremen81c4d
0,1,0,1,"Geographie, Geologie und Geobasisdaten",karten-plane-und-geo-informationssysteme-bremenedcb4
0,1,0,1,"Öffentliche Verwaltung, Haushalt und Steuern",verwaltungsvorschriften-bremen448b7
